url	title	provider	monitor	os	front_cam	back_cam	cpu	ram	rom	SD	SIM	battery
https://tiki.vn/dien-thoai-samsung-galaxy-a10s-32gb-2gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p29396058.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy A10s (32GB/2GB) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử	Samsung										
https://tiki.vn/dien-thoai-samsung-galaxy-s10-plus-128gb-8gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p12206824.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy S10 Plus (128GB/8GB) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử	Samsung										
https://tiki.vn/dien-thoai-vivo-v15-hang-chinh-hang-p10759690.html?src=category-page-1789.1795&2hi=1	Điện Thoại Vivo V15 -  Hàng Chính Hãng	Vivo										
https://tiki.vn/dien-thoai-samsung-galaxy-a70-128gb-6gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p13442996.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy A70 (128GB/6GB) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử	Samsung										
https://tiki.vn/dien-thoai-oppo-f11-pro-6gb-128gb-hang-chinh-hang-p15340168.html?src=category-page-1789.1795&2hi=1	Điện Thoại OPPO F11 Pro (6GB/128GB) - Hàng Chính Hãng	OPPO										
https://tiki.vn/dien-thoai-samsung-galaxy-note-9-128gb-6gb-hang-chinh-hang-p2891809.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy Note 9 (128GB/6GB) - Hàng Chính Hãng	Samsung										
https://tiki.vn/dien-thoai-iphone-8-64gb-nhap-khau-chinh-hang-p938076.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone 8 64GB - Nhập Khẩu Chính Hãng	Apple										
https://tiki.vn/dien-thoai-pocophone-f1-64gb-6gb-hang-chinh-hang-p3932165.html?src=category-page-1789.1795&2hi=0	Điện Thoại Pocophone F1 (64GB/6GB) - Hàng Chính Hãng	Pocophone by Xiaomi										
https://tiki.vn/dien-thoai-xiaomi-mi-9t-6gb-64gb-hang-chinh-hang-p24763732.html?src=category-page-1789.1795&2hi=1	Điện Thoại Xiaomi Mi 9T (6GB/64GB) - Hàng Chính Hãng	Xiaomi										
https://tiki.vn/dien-thoai-samsung-galaxy-a10s-32gb-2gb-hang-chinh-hang-p25918805.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy A10s (32GB/2GB) - Hàng Chính Hãng	Samsung										
